"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US080039601001","Block Group 1; Census Tract 9601; Alamosa County; Colorado","70690","29528",
"1500000US080039601002","Block Group 2; Census Tract 9601; Alamosa County; Colorado","68951","9739",
"1500000US080039601003","Block Group 3; Census Tract 9601; Alamosa County; Colorado","48274","18495",
"1500000US080039602011","Block Group 1; Census Tract 9602.01; Alamosa County; Colorado","66033","35742",
"1500000US080039602012","Block Group 2; Census Tract 9602.01; Alamosa County; Colorado","81550","26936",
"1500000US080039602013","Block Group 3; Census Tract 9602.01; Alamosa County; Colorado","49428","29916",
"1500000US080039602021","Block Group 1; Census Tract 9602.02; Alamosa County; Colorado","86250","15678",
"1500000US080039602022","Block Group 2; Census Tract 9602.02; Alamosa County; Colorado","51250","28976",
"1500000US080039602023","Block Group 3; Census Tract 9602.02; Alamosa County; Colorado","48624","10892",
"1500000US080039603001","Block Group 1; Census Tract 9603; Alamosa County; Colorado","50208","7275",
"1500000US080039603002","Block Group 2; Census Tract 9603; Alamosa County; Colorado","-","**",
"1500000US080039603003","Block Group 3; Census Tract 9603; Alamosa County; Colorado","26853","24752",
"1500000US080039603004","Block Group 4; Census Tract 9603; Alamosa County; Colorado","53438","25043",
"1500000US080050049511","Block Group 1; Census Tract 49.51; Arapahoe County; Colorado","56023","4210",
"1500000US080050049521","Block Group 1; Census Tract 49.52; Arapahoe County; Colorado","67052","30647",
"1500000US080050049522","Block Group 2; Census Tract 49.52; Arapahoe County; Colorado","104940","22283",
"1500000US080050055511","Block Group 1; Census Tract 55.51; Arapahoe County; Colorado","80417","38513",
"1500000US080050055512","Block Group 2; Census Tract 55.51; Arapahoe County; Colorado","-","**",
"1500000US080050055513","Block Group 3; Census Tract 55.51; Arapahoe County; Colorado","77734","19315",
"1500000US080050055521","Block Group 1; Census Tract 55.52; Arapahoe County; Colorado","36458","22665",
"1500000US080050055522","Block Group 2; Census Tract 55.52; Arapahoe County; Colorado","47297","14655",
"1500000US080050055523","Block Group 3; Census Tract 55.52; Arapahoe County; Colorado","54773","29462",
"1500000US080050055531","Block Group 1; Census Tract 55.53; Arapahoe County; Colorado","123654","97679",
"1500000US080050055532","Block Group 2; Census Tract 55.53; Arapahoe County; Colorado","175446","113191",
"1500000US080050055533","Block Group 3; Census Tract 55.53; Arapahoe County; Colorado","69321","32232",
"1500000US080050056111","Block Group 1; Census Tract 56.11; Arapahoe County; Colorado","156756","50173",
"1500000US080050056112","Block Group 2; Census Tract 56.11; Arapahoe County; Colorado","105677","29416",
"1500000US080050056113","Block Group 3; Census Tract 56.11; Arapahoe County; Colorado","99393","22756",
"1500000US080050056114","Block Group 4; Census Tract 56.11; Arapahoe County; Colorado","156250","42926",
"1500000US080050056121","Block Group 1; Census Tract 56.12; Arapahoe County; Colorado","250,000+","***",
"1500000US080050056122","Block Group 2; Census Tract 56.12; Arapahoe County; Colorado","77784","31373",
"1500000US080050056141","Block Group 1; Census Tract 56.14; Arapahoe County; Colorado","156599","19225",
"1500000US080050056142","Block Group 2; Census Tract 56.14; Arapahoe County; Colorado","115625","48058",
"1500000US080050056143","Block Group 3; Census Tract 56.14; Arapahoe County; Colorado","100000","79996",
"1500000US080050056191","Block Group 1; Census Tract 56.19; Arapahoe County; Colorado","196250","43709",
"1500000US080050056192","Block Group 2; Census Tract 56.19; Arapahoe County; Colorado","127500","32437",
"1500000US080050056193","Block Group 3; Census Tract 56.19; Arapahoe County; Colorado","121771","85234",
"1500000US080050056194","Block Group 4; Census Tract 56.19; Arapahoe County; Colorado","115804","30328",
"1500000US080050056201","Block Group 1; Census Tract 56.20; Arapahoe County; Colorado","63480","6689",
"1500000US080050056202","Block Group 2; Census Tract 56.20; Arapahoe County; Colorado","83090","24912",
"1500000US080050056211","Block Group 1; Census Tract 56.21; Arapahoe County; Colorado","137130","22015",
"1500000US080050056212","Block Group 2; Census Tract 56.21; Arapahoe County; Colorado","155978","9889",
"1500000US080050056221","Block Group 1; Census Tract 56.22; Arapahoe County; Colorado","250,000+","***",
"1500000US080050056222","Block Group 2; Census Tract 56.22; Arapahoe County; Colorado","123560","8225",
"1500000US080050056231","Block Group 1; Census Tract 56.23; Arapahoe County; Colorado","143750","60253",
"1500000US080050056232","Block Group 2; Census Tract 56.23; Arapahoe County; Colorado","198813","90098",
"1500000US080050056233","Block Group 3; Census Tract 56.23; Arapahoe County; Colorado","88750","19159",
"1500000US080050056241","Block Group 1; Census Tract 56.24; Arapahoe County; Colorado","143882","16171",
"1500000US080050056251","Block Group 1; Census Tract 56.25; Arapahoe County; Colorado","77865","11135",
"1500000US080050056252","Block Group 2; Census Tract 56.25; Arapahoe County; Colorado","116971","11195",
"1500000US080050056261","Block Group 1; Census Tract 56.26; Arapahoe County; Colorado","137115","49416",
"1500000US080050056262","Block Group 2; Census Tract 56.26; Arapahoe County; Colorado","54420","22141",
"1500000US080050056271","Block Group 1; Census Tract 56.27; Arapahoe County; Colorado","117875","26641",
"1500000US080050056272","Block Group 2; Census Tract 56.27; Arapahoe County; Colorado","182643","46723",
"1500000US080050056273","Block Group 3; Census Tract 56.27; Arapahoe County; Colorado","127917","64703",
"1500000US080050056281","Block Group 1; Census Tract 56.28; Arapahoe County; Colorado","126328","26078",
"1500000US080050056282","Block Group 2; Census Tract 56.28; Arapahoe County; Colorado","105227","27932",
"1500000US080050056283","Block Group 3; Census Tract 56.28; Arapahoe County; Colorado","117417","38733",
"1500000US080050056284","Block Group 4; Census Tract 56.28; Arapahoe County; Colorado","146979","29590",
"1500000US080050056291","Block Group 1; Census Tract 56.29; Arapahoe County; Colorado","240938","70478",
"1500000US080050056292","Block Group 2; Census Tract 56.29; Arapahoe County; Colorado","239420","46108",
"1500000US080050056301","Block Group 1; Census Tract 56.30; Arapahoe County; Colorado","72976","26182",
"1500000US080050056302","Block Group 2; Census Tract 56.30; Arapahoe County; Colorado","163700","28072",
"1500000US080050056303","Block Group 3; Census Tract 56.30; Arapahoe County; Colorado","135509","26611",
"1500000US080050056304","Block Group 4; Census Tract 56.30; Arapahoe County; Colorado","99875","70905",
"1500000US080050056311","Block Group 1; Census Tract 56.31; Arapahoe County; Colorado","172778","69053",
"1500000US080050056312","Block Group 2; Census Tract 56.31; Arapahoe County; Colorado","127727","71553",
"1500000US080050056313","Block Group 3; Census Tract 56.31; Arapahoe County; Colorado","176793","63015",
"1500000US080050056321","Block Group 1; Census Tract 56.32; Arapahoe County; Colorado","175147","60234",
"1500000US080050056322","Block Group 2; Census Tract 56.32; Arapahoe County; Colorado","164219","21226",
"1500000US080050056331","Block Group 1; Census Tract 56.33; Arapahoe County; Colorado","161528","39140",
"1500000US080050056332","Block Group 2; Census Tract 56.33; Arapahoe County; Colorado","102969","37827",
"1500000US080050056341","Block Group 1; Census Tract 56.34; Arapahoe County; Colorado","117464","28695",
"1500000US080050056342","Block Group 2; Census Tract 56.34; Arapahoe County; Colorado","60202","17662",
"1500000US080050056351","Block Group 1; Census Tract 56.35; Arapahoe County; Colorado","210278","67114",
"1500000US080050056352","Block Group 2; Census Tract 56.35; Arapahoe County; Colorado","142153","74343",
"1500000US080050056353","Block Group 3; Census Tract 56.35; Arapahoe County; Colorado","151964","33760",
"1500000US080050056354","Block Group 4; Census Tract 56.35; Arapahoe County; Colorado","111339","37121",
"1500000US080050056361","Block Group 1; Census Tract 56.36; Arapahoe County; Colorado","250,000+","***",
"1500000US080050056362","Block Group 2; Census Tract 56.36; Arapahoe County; Colorado","250,000+","***",
"1500000US080050057011","Block Group 1; Census Tract 57.01; Arapahoe County; Colorado","107075","15207",
"1500000US080050057012","Block Group 2; Census Tract 57.01; Arapahoe County; Colorado","121125","31829",
"1500000US080050057021","Block Group 1; Census Tract 57.02; Arapahoe County; Colorado","81422","46691",
"1500000US080050057022","Block Group 2; Census Tract 57.02; Arapahoe County; Colorado","92041","12061",
"1500000US080050058001","Block Group 1; Census Tract 58; Arapahoe County; Colorado","213077","50958",
"1500000US080050058002","Block Group 2; Census Tract 58; Arapahoe County; Colorado","128472","43274",
"1500000US080050059511","Block Group 1; Census Tract 59.51; Arapahoe County; Colorado","92788","29017",
"1500000US080050059512","Block Group 2; Census Tract 59.51; Arapahoe County; Colorado","83231","66686",
"1500000US080050059513","Block Group 3; Census Tract 59.51; Arapahoe County; Colorado","-","**",
"1500000US080050059514","Block Group 4; Census Tract 59.51; Arapahoe County; Colorado","68498","20990",
"1500000US080050059521","Block Group 1; Census Tract 59.52; Arapahoe County; Colorado","109886","50041",
"1500000US080050059522","Block Group 2; Census Tract 59.52; Arapahoe County; Colorado","77637","14342",
"1500000US080050060001","Block Group 1; Census Tract 60; Arapahoe County; Colorado","53813","9952",
"1500000US080050060002","Block Group 2; Census Tract 60; Arapahoe County; Colorado","94583","40334",
"1500000US080050060003","Block Group 3; Census Tract 60; Arapahoe County; Colorado","91991","13049",
"1500000US080050061001","Block Group 1; Census Tract 61; Arapahoe County; Colorado","66505","7530",
"1500000US080050061002","Block Group 2; Census Tract 61; Arapahoe County; Colorado","109545","69960",
"1500000US080050061003","Block Group 3; Census Tract 61; Arapahoe County; Colorado","78182","49779",
"1500000US080050062001","Block Group 1; Census Tract 62; Arapahoe County; Colorado","96932","94517",
"1500000US080050062002","Block Group 2; Census Tract 62; Arapahoe County; Colorado","91346","27919",
"1500000US080050062003","Block Group 3; Census Tract 62; Arapahoe County; Colorado","146389","42650",
"1500000US080050062004","Block Group 4; Census Tract 62; Arapahoe County; Colorado","83186","19357",
"1500000US080050063001","Block Group 1; Census Tract 63; Arapahoe County; Colorado","92159","41002",
"1500000US080050063002","Block Group 2; Census Tract 63; Arapahoe County; Colorado","168409","51452",
"1500000US080050063003","Block Group 3; Census Tract 63; Arapahoe County; Colorado","162375","60955",
"1500000US080050063004","Block Group 4; Census Tract 63; Arapahoe County; Colorado","-","**",
"1500000US080050064001","Block Group 1; Census Tract 64; Arapahoe County; Colorado","111136","45304",
"1500000US080050064002","Block Group 2; Census Tract 64; Arapahoe County; Colorado","49531","20009",
"1500000US080050064003","Block Group 3; Census Tract 64; Arapahoe County; Colorado","159615","35369",
"1500000US080050065011","Block Group 1; Census Tract 65.01; Arapahoe County; Colorado","28750","5997",
"1500000US080050065012","Block Group 2; Census Tract 65.01; Arapahoe County; Colorado","88417","14363",
"1500000US080050065021","Block Group 1; Census Tract 65.02; Arapahoe County; Colorado","48021","25020",
"1500000US080050065022","Block Group 2; Census Tract 65.02; Arapahoe County; Colorado","107250","32923",
"1500000US080050065023","Block Group 3; Census Tract 65.02; Arapahoe County; Colorado","-","**",
"1500000US080050066011","Block Group 1; Census Tract 66.01; Arapahoe County; Colorado","54262","20862",
"1500000US080050066012","Block Group 2; Census Tract 66.01; Arapahoe County; Colorado","64680","18128",
"1500000US080050066013","Block Group 3; Census Tract 66.01; Arapahoe County; Colorado","65156","34226",
"1500000US080050066014","Block Group 4; Census Tract 66.01; Arapahoe County; Colorado","75773","47844",
"1500000US080050066031","Block Group 1; Census Tract 66.03; Arapahoe County; Colorado","114740","37631",
"1500000US080050066032","Block Group 2; Census Tract 66.03; Arapahoe County; Colorado","148162","43832",
"1500000US080050066033","Block Group 3; Census Tract 66.03; Arapahoe County; Colorado","83603","35956",
"1500000US080050066041","Block Group 1; Census Tract 66.04; Arapahoe County; Colorado","111857","51061",
"1500000US080050066042","Block Group 2; Census Tract 66.04; Arapahoe County; Colorado","100326","20120",
"1500000US080050066043","Block Group 3; Census Tract 66.04; Arapahoe County; Colorado","44583","12089",
"1500000US080050067041","Block Group 1; Census Tract 67.04; Arapahoe County; Colorado","248403","91215",
"1500000US080050067042","Block Group 2; Census Tract 67.04; Arapahoe County; Colorado","250,000+","***",
"1500000US080050067043","Block Group 3; Census Tract 67.04; Arapahoe County; Colorado","250,000+","***",
"1500000US080050067044","Block Group 4; Census Tract 67.04; Arapahoe County; Colorado","250,000+","***",
"1500000US080050067051","Block Group 1; Census Tract 67.05; Arapahoe County; Colorado","250,000+","***",
